Row ID,Order ID,Order Date,Year,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Product Name,Total Discount,Average Sales
1333,CA-2011-122567,40591,40591,40596,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10002012,Office Supplies,Binders,1.08,3,0.8,-1.728,Wilson Jones Easy Flow II Sheet Lifters,,
9516,CA-2011-154165,40592,40592,40599,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,54.208,14,0.2,8.8088,Staples,,
6082,US-2011-165589,40593,40593,40593,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,25.16,5,0.6,-11.322,"DAX Copper Panel Document Frame, 5 x 7 Size",,
8223,CA-2011-152905,40593,40593,40599,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,12.624,2,0.2,-2.5248,Akro Stacking Bins,,
4521,CA-2011-109491,40595,40595,40601,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,62.31,3,0,22.4316,Enermax Briskie RF Wireless Keyboard and Mouse Combo,,
4522,CA-2011-109491,40595,40595,40601,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,20.32,4,0,6.9088,"Master Caster Door Stop, Brown",,
8504,CA-2011-164903,40595,40595,40599,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10003363,Office Supplies,Paper,12.96,2,0,6.2208,Xerox 204,,
2883,CA-2011-165540,40596,40596,40600,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,OFF-BI-10004094,Office Supplies,Binders,8.85,5,0.8,-13.7175,GBC Standard Plastic Binding Systems Combs,,
7611,CA-2011-133354,40597,40597,40599,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10001800,Office Supplies,Paper,19.44,3,0,9.3312,Xerox 220,,
6530,CA-2011-103744,40598,40598,40602,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-LA-10004425,Office Supplies,Labels,6.936,3,0.2,2.3409,Staples,,
6531,CA-2011-103744,40598,40598,40602,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,4.428,3,0.8,-6.8634,GBC Plastic Binding Combs,,
5512,US-2011-137680,40599,40599,40604,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000174,Office Supplies,Paper,32.896,4,0.2,11.1024,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",,
5513,US-2011-137680,40599,40599,40604,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000069,Office Supplies,Paper,22.776,3,0.2,7.6869,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",,
9464,CA-2011-156545,40602,40602,40605,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,19.456,4,0.2,3.4048,Zebra Zazzle Fluorescent Highlighters,,
6548,CA-2011-113880,40603,40603,40607,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,634.116,6,0.3,-172.1172,Novimex Swivel Fabric Task Chair,,
158,CA-2011-104269,40603,40603,40608,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,457.568,2,0.2,51.4764,Global Deluxe High-Back Manager's Chair,,
8311,CA-2011-168312,40603,40603,40609,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,376.509,3,0.3,-43.0296,Bevis Round Conference Room Tables and Bases,,
7949,CA-2011-131009,40603,40603,40607,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,362.25,6,0.3,0,Harbour Creations Steel Folding Chair,,
8310,CA-2011-168312,40603,40603,40609,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,137.352,3,0.2,8.5845,Recycled Steel Personal File for Hanging File Folders,,
7951,CA-2011-131009,40603,40603,40607,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,129.552,3,0.2,-22.6716,Fellowes Bankers Box Recycled Super Stor/Drawer,,
7950,CA-2011-131009,40603,40603,40607,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,63.552,6,0.6,-34.9536,DAX Black Cherry Wood-Tone Poster Frame,,
7948,CA-2011-131009,40603,40603,40607,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,18.84,5,0.2,-3.5325,Plymouth Boxed Rubber Bands by Plymouth,,
6549,CA-2011-113880,40603,40603,40607,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10003036,Office Supplies,Paper,17.472,3,0.2,5.6784,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",,
5714,US-2011-143707,40603,40603,40607,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,5.94,3,0,1.6038,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,,
9947,CA-2011-111157,40604,40604,40608,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Technology,Accessories,151.2,3,0.2,32.13,Hypercom P1300 Pinpad,,
6059,CA-2011-107524,40604,40604,40610,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,36.4,5,0,17.472,"Array Parchment Paper, Assorted Colors",,
6058,CA-2011-107524,40604,40604,40610,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,11.36,2,0,5.3392,Staples,,
9946,CA-2011-111157,40604,40604,40608,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,Office Supplies,Paper,3.424,1,0.2,1.07,Xerox 1971,,
8712,CA-2011-105648,40605,40605,40609,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,626.352,3,0.2,-23.4882,"Bevis Oval Conference Table, Walnut",,
7248,US-2011-127978,40605,40605,40610,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,302.45,5,0.5,-199.617,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,
7349,CA-2011-130421,40605,40605,40609,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,Appliances,176.772,3,0.8,-459.6072,3.6 Cubic Foot Counter Height Office Refrigerator,,
1164,CA-2011-127964,40605,40605,40610,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10004593,Office Supplies,Binders,125.76,3,0.2,40.872,Ibico Laser Imprintable Binding System Covers,,
7249,US-2011-127978,40605,40605,40610,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,44.672,8,0.2,-10.0512,Eldon Shelf Savers Cubes and Bins,,
1165,CA-2011-127964,40605,40605,40610,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,25.32,5,0.2,9.1785,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",,
556,CA-2011-155852,40605,40605,40609,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,19.456,4,0.2,3.4048,Zebra Zazzle Fluorescent Highlighters,,
7247,US-2011-127978,40605,40605,40610,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,15.12,3,0.2,4.914,Avery 495,,
1163,CA-2011-127964,40605,40605,40610,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004700,Technology,Phones,9.99,1,0,4.5954,PowerGen Dual USB Car Charger,,
1565,CA-2011-116239,40606,40606,40606,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,354.9,5,0,17.745,Sensible Storage WireTech Storage Systems,,
4422,CA-2011-117016,40606,40606,40611,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,15.552,3,0.2,2.3328,"BIC Brite Liner Highlighters, Chisel Tip",,
8498,CA-2011-169061,40607,40607,40610,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,479.97,3,0,177.5889,Logitech Wireless Gaming Headset G930,,
8501,CA-2011-169061,40607,40607,40610,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,97.82,2,0,45.9754,Xerox 1891,,
8497,CA-2011-169061,40607,40607,40610,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,59.52,3,0,15.4752,Newell 345,,
8500,CA-2011-169061,40607,40607,40610,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,49.632,6,0.2,16.7508,GBC Wire Binding Combs,,
8499,CA-2011-169061,40607,40607,40610,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,18.62,2,0,5.3998,Acme Forged Steel Scissors with Black Enamel Handles,,
9644,CA-2011-104563,40609,40609,40614,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,481.568,2,0.2,54.1764,"Global Leather and Oak Executive Chair, Black",,
9643,CA-2011-104563,40609,40609,40614,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,436.704,6,0.2,21.8352,Office Star - Task Chair with Contemporary Loop Arms,,
4964,CA-2011-156587,40609,40609,40610,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,242.94,3,0,4.8588,"Carina 42""Hx23 3/4""W Media Storage Unit",,
9642,CA-2011-104563,40609,40609,40614,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,204.9,5,0,0,"Contico 72""H Heavy-Duty Storage System",,
5254,US-2011-131982,40609,40609,40613,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,107.648,2,0.2,33.64,Catalog Binders with Expanding Posts,,
4962,CA-2011-156587,40609,40609,40610,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,48.712,1,0.2,5.4801,"Global Push Button Manager's Chair, Indigo",,
9641,CA-2011-104563,40609,40609,40614,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,20.65,5,0,9.499,Newell Chalk Holder,,
4963,CA-2011-156587,40609,40609,40610,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10001427,Office Supplies,Art,17.94,3,0,4.6644,Newell 330,,
2101,US-2011-140116,40612,40612,40619,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-ST-10000078,Office Supplies,Storage,636.408,3,0.2,-15.9102,Tennsco 6- and 18-Compartment Lockers,,
2102,US-2011-140116,40612,40612,40619,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001044,Office Supplies,Art,83.168,4,0.2,9.3564,"BOSTON Ranger #55 Pencil Sharpener, Black",,
1172,US-2011-100279,40612,40612,40616,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,Paper,22.38,2,0,10.7424,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",,
7017,CA-2011-114790,40613,40613,40615,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,587.97,3,0,164.6316,Panasonic KX-TG9471B,,
7015,CA-2011-114790,40613,40613,40615,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,146.76,3,0,38.1576,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",,
3442,CA-2011-158337,40613,40613,40616,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,Paper,108.92,14,0,49.014,"Southworth 100% Résumé Paper, 24lb.",,
7016,CA-2011-114790,40613,40613,40615,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,32.96,2,0,14.1728,Maxell DVD-RAM Discs,,
7018,CA-2011-114790,40613,40613,40615,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,14.94,3,0,7.0218,Xerox 198,,
1543,CA-2011-166884,40613,40613,40618,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10001561,Office Supplies,Fasteners,10.464,6,0.2,1.7004,Stockwell Push Pins,,
1542,CA-2011-166884,40613,40613,40618,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,8.32,5,0.2,2.288,Eldon Wave Desk Accessories,,
8300,US-2011-103338,40613,40613,40617,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,7.98,3,0,2.0748,Economy #2 Pencils,,
2841,US-2011-125521,40616,40616,40621,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,1139.92,4,0,284.98,Global Commerce Series High-Back Swivel/Tilt Chairs,,
9406,CA-2011-152618,40616,40616,40619,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,574.91,2,0.3,156.047,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,,
9515,CA-2011-100293,40616,40616,40620,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,91.056,6,0.2,31.8696,Xerox 1887,,
4679,CA-2011-114510,40616,40616,40621,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,82.8,12,0,6.624,Imation 30456 USB Flash Drive 8GB,,
4678,CA-2011-114510,40616,40616,40621,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,80.98,1,0,3.2392,Carina Double Wide Media Storage Towers in Natural & Black,,
4681,CA-2011-114510,40616,40616,40621,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10003007,Office Supplies,Binders,62.048,2,0.2,20.1656,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",,
4677,CA-2011-114510,40616,40616,40621,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,33.088,4,0.2,11.1672,GBC Wire Binding Combs,,
4680,CA-2011-114510,40616,40616,40621,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10003221,Office Supplies,Storage,21.36,2,0,5.7672,Staples,,
1891,CA-2011-157623,40616,40616,40620,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,Paper,10.56,2,0,4.752,Xerox 1972,,
9407,CA-2011-152618,40616,40616,40619,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Paper,8.448,2,0.2,2.64,Xerox 1963,,
1892,CA-2011-157623,40616,40616,40620,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-AR-10003723,Office Supplies,Art,3.38,1,0,1.2506,Avery Hi-Liter Fluorescent Desk Style Markers,,
603,CA-2011-149958,40617,40617,40621,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10001490,Office Supplies,Storage,142.776,1,0.2,17.847,"Hot File 7-Pocket, Floor Stand",,
607,CA-2011-149958,40617,40617,40621,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-PA-10002120,Office Supplies,Paper,131.904,3,0.2,47.8152,Xerox 1889,,
604,CA-2011-149958,40617,40617,40621,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,45.696,3,0.2,5.1408,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",,
606,CA-2011-149958,40617,40617,40621,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001543,Office Supplies,Binders,43.188,4,0.7,-31.6712,GBC VeloBinder Manual Binding System,,
605,CA-2011-149958,40617,40617,40621,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10000773,Office Supplies,Binders,7.218,3,0.7,-5.5338,Insertable Tab Post Binder Dividers,,
3453,CA-2011-157609,40618,40618,40623,Second Class,KN-16705,Kristina Nunn,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10002415,Technology,Phones,471.92,2,0.2,29.495,Polycom VoiceStation 500 Conference phone,,
2358,US-2011-148838,40619,40619,40623,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,1579.746,7,0.4,-447.5947,Bretford Rectangular Conference Table Tops,,
2359,US-2011-148838,40619,40619,40623,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,1071.576,4,0.4,-553.6476,Balt Solid Wood Round Tables,,
2360,US-2011-148838,40619,40619,40623,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,613.908,3,0.4,-122.7816,"Hon 30"" x 60"" Table with Locking Drawer",,
2362,US-2011-148838,40619,40619,40623,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000919,Office Supplies,Paper,155.04,4,0,75.9696,Xerox 1918,,
8011,CA-2011-127859,40619,40619,40622,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,Paper,126.624,6,0.2,41.1528,Xerox 1909,,
